Parameters:	Emissivity:	0.9																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
	Distance:	1.0 m																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																														
	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.45	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.45	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.574	19.574	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.574	19.574	19.574	19.574	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.574	19.574	19.45	19.45	19.45	19.45	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.325	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.075	19.075	19.075	19.2	19.2	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	18.95	18.95	19.075	19.075	19.075	19.075	19.075	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	19.075	18.95	18.95	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.2	19.2	19.2	19.075	19.075	19.2	19.2	19.2	19.2	19.2	19.2	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.45	19.45	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325
	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.45	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.45	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.45	19.45	19.574	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.574	19.574	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.574	19.45	19.45	19.45	19.45	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.325	19.325	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.2	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	19.075	18.95	18.95	18.95	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.2	19.2	19.075	19.075	19.2	19.2	19.2	19.2	19.2	19.2	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325
	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.45	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.574	19.574	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.574	19.45	19.45	19.45	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.574	19.45	19.45	19.45	19.45	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.45	19.45	19.325	19.325	19.325	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.2	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	18.95	18.95	18.95	18.95	19.075	19.075	19.075	19.075	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.2	19.2	19.2	19.2	19.2	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325
	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.075	19.075	19.075	19.075	19.2	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.574	19.574	19.698	19.574	19.45	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.075	19.075	19.075	19.075	19.075	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.574	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	19.075	19.075	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	19.075	19.075	19.075	19.075	18.95	18.95	18.95	18.95	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.2	19.2	19.2	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325
	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.075	19.075	19.075	19.075	19.2	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.574	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.574	19.574	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.574	19.574	19.698	19.574	19.45	19.325	19.2	19.075	19.075	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.075	19.075	19.075	19.075	19.075	19.075	19.2	19.2	19.2	19.2	19.2	19.075	19.075	19.075	19.075	19.075	19.075	19.2	19.2	19.2	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.45	19.574	19.574	19.574	19.45	19.574	19.574	19.574	19.574	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.698	19.574	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.2	19.075	19.075	19.075	19.075	19.075	18.95	18.95	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	19.075	19.075	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.825	18.825	18.95	18.95	18.95	19.075	19.075	19.075	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	18.95	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.075	19.2	19.2	19.2	19.2	19.075	19.075	19.075	19.075	19.2	19.2	19.2	19.2	19.2	19.2	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325	19.325
